TIME,AIRLINE,FLIGHT_NUMBER,TRANSACTION,TERMINAL,GATE,REMARK,data_as_of,data_loaded_at
2025/07/31 08:29:00 PM,Hawaiian,HA623,DEP,1,B12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 05:35:00 PM,Air Canada,AC571,DEP,2,D11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 01:04:00 AM,United,UA512,DEP,3,E13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 07:12:00 PM,DELTA,DL2267,ARR,1,C7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 10:17:00 AM,DELTA,DL920,DEP,1,C10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 10:22:00 AM,United,UA5479,DEP,3,F8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 10:23:00 PM,United,UA28,ARR,I,G5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 02:06:00 PM,United,UA869,DEP,I,G7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 08:24:00 PM,United,UA1272,ARR,I,G11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 09:20:00 AM,Alaska,AS3468,DEP,1,B14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 11:10:00 PM,DELTA,DL2089,ARR,1,C5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 01:27:00 PM,Korean Air,KE24,DEP,I,A6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 09:57:00 PM,United,UA1824,DEP,2,D8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 09:33:00 PM,United,UA2340,ARR,3,E11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 06:54:00 PM,Southwest,WN746,ARR,2,D6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 09:15:00 PM,United,UA2042,DEP,2,D5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 07:11:00 AM,United,UA1344,ARR,2,D5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 09:49:00 PM,United,UA2182,ARR,3,E4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 03:05:00 PM,United,UA5547,ARR,3,E13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 09:16:00 PM,United,UA2047,DEP,3,E5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 05:11:00 PM,United,UA2428,DEP,2,D16,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 11:53:00 AM,American,AA6262,DEP,1,B22,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 01:01:00 PM,American,AA2387,ARR,1,B27,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 08:49:00 PM,Alaska,AS3460,DEP,1,B7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 06:25:00 PM,Air India,AI179,ARR,I,A1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 09:56:00 PM,Frontier,F93999,ARR,I,A13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 09:05:00 AM,Alaska,AS3283,ARR,1,B9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 11:01:00 AM,Alaska,AS3280,ARR,1,B13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 06:37:00 PM,Alaska,AS3367,ARR,1,B21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 08:38:00 PM,Alaska,AS1140,ARR,1,B21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 09:45:00 PM,United,UA730,DEP,3,F13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 04:04:00 PM,Scandinavian,SK935,ARR,I,A10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 11:41:00 PM,DELTA,DL2089,ARR,1,C7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 06:48:00 PM,American,AA3033,ARR,1,B22,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 05:31:00 PM,United,UA5273,DEP,3,F7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 10:37:00 PM,United,UA1274,ARR,3,E8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 11:48:00 AM,Alaska,AS739,DEP,1,C1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 04:47:00 PM,United,UA208,DEP,3,E5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 01:41:00 PM,Alaska,AS20,DEP,1,B12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 09:20:00 PM,United,UA2179,ARR,3,F17,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 01:49:00 PM,Southwest,WN3814,DEP,2,D6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 03:00:00 PM,KLM,KL606,DEP,I,A2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 08:46:00 AM,United,UA1111,DEP,3,E6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 10:26:00 AM,United,UA1220,DEP,3,F13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 07:59:00 PM,DELTA,DL509,ARR,1,C6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 02:14:00 AM,Copa Airlines,CM383,DEP,I,B2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 07:08:00 PM,Alaska,AS3494,ARR,1,B21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 06:26:00 AM,Alaska,AS981,DEP,1,B8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 12:50:00 AM,Copa Airlines,CM382,ARR,I,A12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 05:01:00 PM,United,UA2432,DEP,2,D9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 09:20:00 AM,United,UA487,ARR,3,E11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 12:23:00 PM,JetBlue,B61277,ARR,1,B6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 08:19:00 PM,United,UA930,DEP,I,G1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 05:41:00 PM,Southwest,WN4242,DEP,2,D4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 05:15:00 PM,Qantas,QF73,ARR,I,B16,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 01:24:00 PM,EVA Air,BR7,DEP,I,A9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 07:18:00 AM,United,UA1107,DEP,3,E9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 02:40:00 PM,American,AA2387,DEP,1,B24,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 12:37:00 PM,United,UA5882,ARR,3,F6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 02:19:00 PM,United,UA3025,ARR,I,G4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 09:27:00 PM,DELTA,DL2809,ARR,1,C5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 02:10:00 PM,DELTA,DL469,ARR,1,C6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 02:40:00 PM,United,UA4729,ARR,3,F5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 11:51:00 AM,United,UA893,DEP,I,G1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 09:45:00 AM,United,UA862,ARR,I,G13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 03:48:00 PM,American,AA2860,ARR,1,B23,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 09:43:00 AM,United,UA714,ARR,3,E13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 12:44:00 PM,Air Canada,AC740,DEP,2,D1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 02:47:00 AM,Alaska,AS41,ARR,1,B5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 12:41:00 PM,WestJet,WS1508,ARR,1,C4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:31:00 AM,United,UA1149,DEP,3,F11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 10:05:00 AM,United,UA5855,ARR,3,F6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 10:11:00 AM,Hawaiian,HA11,DEP,1,B11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 01:04:00 PM,Alaska,AS434,DEP,1,B14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 04:39:00 PM,United,UA2428,DEP,3,E4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 08:15:00 PM,United,UA1118,ARR,I,G13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 08:47:00 AM,United,UA1678,DEP,3,E12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 02:43:00 PM,United,UA373,ARR,3,F15,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 06:46:00 PM,Virgin Atlantic,VS41,ARR,I,A5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 09:05:00 PM,United,UA301,DEP,3,E7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 11:20:00 AM,Southwest,WN1748,ARR,2,D3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 11:01:00 AM,United,UA714,DEP,3,F13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 07:14:00 PM,United,UA1363,ARR,3,E12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 08:49:00 PM,Alaska,AS2053,ARR,1,B9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 05:21:00 PM,United,UA2047,ARR,2,D14,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 03:38:00 PM,AEROMEXICO,AM669,DEP,I,A15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 11:10:00 PM,DELTA,DL2166,DEP,1,C4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 10:57:00 PM,United,UA1083,DEP,3,E9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 10:50:00 PM,United,UA2861,DEP,I,G12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 08:35:00 AM,United,UA2033,DEP,3,F21,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 06:08:00 AM,American,AA6404,DEP,1,B22,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 05:10:00 PM,Alaska,AS3407,ARR,1,B8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 03:59:00 PM,DELTA,DL2159,DEP,1,C6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 09:06:00 AM,United,UA410,DEP,3,F14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 05:29:00 PM,DELTA,DL1088,DEP,1,C10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 08:29:00 AM,United,UA5811,ARR,3,E2,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 04:23:00 PM,Qatar,QR738,DEP,I,A8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 11:27:00 PM,DELTA,DL2986,ARR,1,C11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 08:02:00 PM,Alaska,AS525,DEP,1,B14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 05:27:00 PM,United,UA2100,ARR,2,D15,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 08:09:00 PM,Alaska,AS1327,DEP,1,B9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 10:32:00 AM,American,AA1135,DEP,1,B26,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 08:57:00 AM,United,UA352,DEP,3,E6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 10:21:00 AM,American,AA1949,ARR,1,B19,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 07:28:00 PM,United,UA6000,ARR,I,G11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 07:37:00 PM,Alaska,AS3460,DEP,1,B9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 05:39:00 PM,United,UA2409,ARR,3,D5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 04:46:00 PM,United,UA4678,DEP,3,F9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 08:01:00 PM,United,UA2110,ARR,2,D5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 10:13:00 PM,Alaska,AS293,ARR,1,B8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 01:25:00 PM,WestJet,WS1509,DEP,1,B2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 08:07:00 PM,Frontier,F94593,ARR,I,A13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 08:45:00 AM,United,UA352,DEP,3,E7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 07:41:00 PM,United,UA5721,ARR,3,F8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 11:30:00 AM,American,AA1959,ARR,1,B23,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 11:40:00 PM,American,AA2410,DEP,1,B15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 01:33:00 PM,American,AA2428,DEP,1,B27,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 07:29:00 AM,United,UA4725,ARR,3,F18,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 08:55:00 AM,United,UA784,DEP,3,E5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 03:13:00 PM,United,UA871,DEP,3,F13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 10:58:00 PM,Cathay Pacific,CX872,ARR,I,A6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 07:17:00 AM,United,UA2492,ARR,2,D5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 09:38:00 PM,United,UA2328,ARR,3,F22,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 10:27:00 PM,DELTA,DL1655,DEP,1,C4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 10:49:00 PM,AEROMEXICO,AM698,ARR,I,A15,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 03:42:00 PM,United,UA5312,ARR,3,F9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 06:49:00 AM,United,UA1685,ARR,3,F20,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 09:12:00 PM,United,UA4695,DEP,3,F7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 10:01:00 PM,DELTA,DL2762,ARR,1,C4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 01:25:00 AM,DELTA,DL656,ARR,1,C6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 07:06:00 AM,American,AA2305,DEP,1,B27,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 02:30:00 PM,United,UA2863,DEP,I,G4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 02:31:00 PM,Alaska,AS3352,ARR,1,B7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 11:23:00 AM,Southwest,WN2769,DEP,2,D6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 07:13:00 AM,United,UA1355,ARR,3,E4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 11:34:00 AM,United,UA1273,DEP,3,F12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 09:51:00 PM,United,UA538,DEP,3,F17,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 07:53:00 PM,Alaska,AS3494,ARR,1,B7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 05:43:00 PM,United,UA5273,DEP,3,F7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 09:09:00 PM,Philippine Airlines,PR104,ARR,I,A1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 05:52:00 PM,Alaska,AS2078,ARR,1,B21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 06:26:00 PM,Alaska,AS3473,ARR,1,C1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 06:05:00 PM,Aer Lingus,EI60,DEP,1,B5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 07:38:00 PM,IBERIA,IB2622,DEP,I,A12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 09:34:00 AM,United,UA1175,DEP,3,F13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 11:52:00 AM,DELTA,DL668,DEP,1,C3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 10:01:00 AM,Sun Country,SY393,ARR,1,B20,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 10:56:00 AM,United,UA34,ARR,I,G1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 10:24:00 AM,American,AA1996,ARR,1,B25,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 09:58:00 AM,United,UA611,ARR,3,F21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 01:10:00 PM,JAL,JL1,DEP,I,A6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 07:02:00 AM,United,UA1883,DEP,3,D14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 03:56:00 PM,Alaska,AS571,DEP,1,B14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 09:14:00 AM,United,UA5220,DEP,3,E6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 04:36:00 PM,Southwest,WN537,ARR,2,D6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 07:29:00 AM,United,UA2719,ARR,3,E13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 09:27:00 PM,JetBlue,B6733,ARR,1,B6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 07:06:00 AM,United,UA2194,ARR,3,F16,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 04:22:00 PM,United,UA368,DEP,2,D5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:00:00 AM,Air Canada,AC761,ARR,2,D1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 09:36:00 AM,American,AA3295,ARR,1,B24,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 07:07:00 AM,United,UA2492,ARR,2,D5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 07:12:00 AM,American,AA2305,DEP,1,B24,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 01:42:00 PM,British Airways,BA285,ARR,I,A11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 05:02:00 PM,United,UA741,DEP,3,E10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 08:50:00 PM,United,UA301,DEP,2,D10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 08:03:00 PM,United,UA6000,ARR,I,G11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 12:17:00 AM,United,UA367,ARR,3,E2,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 12:18:00 AM,DELTA,DL656,ARR,1,C6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 10:19:00 AM,Singapore Airlines,SQ32,ARR,I,G9,Landed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 12:29:00 AM,Air Canada,AC573,DEP,2,D11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 11:11:00 PM,United,UA1722,DEP,3,F11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 09:44:00 PM,Lufthansa,LH459,DEP,I,G8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 04:44:00 PM,United,UA5384,DEP,3,E6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 12:07:00 PM,American,AA1996,DEP,1,B26,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 02:59:00 PM,DELTA,DL717,DEP,1,C7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 06:06:00 AM,United,UA214,ARR,3,F13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 02:52:00 PM,JetBlue,B6415,ARR,1,B6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 02:18:00 PM,United,UA1470,DEP,2,D16,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 12:35:00 PM,Lufthansa,LH454,ARR,I,G13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 11:15:00 AM,American,AA3295,DEP,1,B24,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 12:38:00 PM,United,UA1470,ARR,2,D9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 01:27:00 PM,American,AA2387,ARR,1,B26,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 10:40:00 PM,Air New Zealand,NZ7,DEP,I,G2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 11:00:00 PM,JetBlue,B6615,ARR,1,B6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 08:18:00 PM,Hawaiian,HA623,DEP,1,B12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 05:33:00 PM,United,UA1970,DEP,2,D8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 05:33:00 PM,DELTA,DL363,DEP,1,C8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 11:29:00 PM,United,UA2854,DEP,2,D15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 08:58:00 AM,United,UA5547,DEP,3,E5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 07:02:00 AM,United,UA717,ARR,3,E13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 12:19:00 PM,United,UA2432,ARR,3,F21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 03:32:00 PM,United,UA776,ARR,3,E8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 12:38:00 AM,United,UA1083,DEP,3,F14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 07:15:00 AM,United,UA277,ARR,3,E4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 10:23:00 AM,United,UA1625,DEP,2,D15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 01:09:00 AM,EVA Air,BR27,DEP,I,A9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 02:01:00 PM,Condor Flugdienst,DE2092,ARR,I,A5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:19:00 PM,United,UA1944,DEP,3,E5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
